categories,name,reviews.rating,reviews.text,reviews.title,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Wine & Spirits,Cocktail Mixers,Wine,Spirits,Meal Solutions,Drinks,Juice & Cider,Cocktail Mixes
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I grew up in a skating rink! That means I had multiple mothers and fathers watching out and over us! It also means I had multiple grandmothers that were willing to share their knowledge. This product is part of their knowledge! 30 years later and I am still using this product religiously. I keep it in my pocket. I keep it in my hunting backpack. I keep it in my truck console. I keep it on the nightstand! I mean this product is within reach 24/7! Not only does it help with crack and chapped lips. It also helps with cold sores! I now share my knowledge and love for this product every chance I get! Great great product!,Best stuff on earth,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",3.0,always use this and it works a treat however there is a massive dent built in the bottom of the classic jar which makes it look like you are getting more for your money. The squeezie tube is better value for money - same price with more product,Great Stuff shame about misleading packaging,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've been using Carmex for the past two years. This product keeps your lips moist and smooth. I got to say that before I started using Carmex I normally used to get cold sores and other cold sore products did not help at all. I tried all of them, like Abreva and spent so much money on products like that and my cold sores took a long time to heal or got worse. My friend told me about Carmex, so I tried Carmex when I had the sores and I it was amazing how my sore was diminishing and was gone so quickly. I always keep Carmex in my bag, dresser, in my car. Definitely would recommend this product to friends and family.",Great Lip Balm,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I am prone to severe chapped lips. If I don't use chap stick every day my lips dry out to the point that they crack and bleed. Unlike most chap sticks which work for a few hours then need to be reapplied (every 2 or 3 hours) the Carmex jar is long lasting. I can put it on twice a day (before work and before bed) and my lips are fine sometimes I can even get do fine using it just once a day if the weather isn't harsh. If its really cold or dry I still only need to use chap stick mid-day once when I use the carmex morning and night, which is a vast improvement. I love it. Added bonus the jar is my favorite color.",great product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I bought my carmex jar about a month or so ago because I live in Georgia and it's so easy to get dry lips with this hot, dry weather! So, I decided to try it out! After one week my boyfriend and I both noticed changes and my lips are so soft now! He however doesn't like carmex do to the oily feeling and the taste to him is rather undelightful. However one day I left my jar in the car by accident and when I came back it was melted! The hear from outside actually fully melted it! But after bringing it inside it came right back to life and have had no problems with it. I was rather happy about that!",Smooth soft lips!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've tried countless lip care products from countless brands across different price points, and nothing beats the Carmex Original Jar. It instantly soothes dry lips and regular application helps keep your lips looking and feeling great. This formulation is great to use year-round as it's emollient both in colder and hotter weather. Do yourself a favor and apply as liberally and as often as possible. You won't regret it.",The ultimate lip care product.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I just brought this Carmex Lip balm because my lips are VERY Chapped and DRY and I LOVE it and it's cute little container that I can store pretty much anywhere.I have never used a lip balm as much as this one and have only had it for 2 days and I have already seen a improvement in my lip moisture and no other lip balm has shown that much improvement for me so soon.And I have stocked up and brought like 10 more to last me for a month I hope,but I might need more.But I like how it feels minty or refreshing on my lips.So I plan on sticking with your product because it's perfect for me :).",The Best and ADDICTING,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,I have used carmex for many years but for a while i had forgot about it and it got pushed to the back of a draw. however recently i found it and remembered how moisturising it is on the lips and that great tingly minty feeling the balm gives you. i always have dry chapped lips but using carmex has allowed my lips to heal and make them feel soft. now i could not live with out it i have a jar in all of my bags and around my house and apply it multiple times a day and before bed i apply a generous amount to work as a lip mask over night to give me luscious lips in the morning.,Amazing lip product,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I am a lifelong Carmex user. Not only does it keep my lips from drying and cracking during the searing summer months and frigid winter months, but when I used to play in the marching band, it was an indispensable tool I would never go without. Playing a wind instrument in extreme weather conditions can be murder on your lips but Carmex's invigorating healing power kept my lips fresh, safe, and protected - even under the most punishing conditions. It doesn't wear off easily like some other brands and you can actually feel it healing your lips immediately.This stuff works miracles!",Invigorating healing power,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've used this product in the pot for over 20 yrs til it came out in a tube, I've used the tube ever since. I've tried everything on the market and nothing works like it does. I still don't like the smell or flavor but I'm hooked. I've tried the cherry and didn't care for it at all. Have you every thought about vanilla or mint in the tube Because I find the vanilla in the stick to be the right smell/flavor but I don't like the texture and it doesn't last like the original on your lips. Thank you I have tube all over my house and everywhere I go. If not I have to stop and buy some.",Best product out there,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,This product is awesome! My nose and lips were raw from a nasty cold. Carmex soothed and healed this severe chapped skin in seconds! I was looking for a product with the healing product of lanolin and was pleased to find it is the second main ingredient! Thanks to carmex I'm back to feeling great!,Super magical results!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I discovered Carmex Original Lip Balm more than ten years ago. Since then I've never used a different brand. The soothing difference is like night day. I am constantly recommending Carmex lip balm to all my friends even acquaintances that display an immediate need to get some relief from chapped lips cold sores, as I know beyond a reasonable doubt that I end up a Hero! Without exception they love it, too can't believe they've just discovered it. I always have an unopened/unused tube with me that I then give to the newest convert! The love is overwhelming! Thanks Carmex.",I always keep afresh one handy.,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I've exclusively used carmex for 36 yrs! It's the last thing i do before going to bed at night! My lips have not been chapped once in all those years! There soft and supple always! I prefer the original pot over all the other Carmex, not only is it on my bedside table but in my purse, it's always with me! I've three daughters that use it before going to sleep at night, and it is with them everyday of the year also! All I can say is that it is simply the best lip product ever!!! I recommend it always when someone has chapped or dry lips or just want smooth soft lips always!",wonderfully healthy lips!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"You don't know how lucky you are to have carmex lip balm in a jar..... I came to Texas from miles away to find lips here are spoiled every day. They are being moistened with a balm that makes my red and inflamed lips, super calm. Plesant aroma that is second to none, and pretty soon you will have yours all gone. Not to fear tho carmex lip balm in a jar, cuz everyone here knows who you are! Just ask and you will see who has that balm takes only seconds and its in YOUR lucky little palm! I love carmex lip balm, never fails to heal my lips and keep them soft and moist!!!",Lucky,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"This is the ONLY product that heals cold sores completely! I had never had a cold sore before, but a few weeks ago, there it was. I went to the pharmacy and bought an expensive medicine specifically for cold sores. Not only did it not work, but actually made my lips itchy. As I have been using Carmex for years for my dry and chapped lips, I thought, okay, I'll give it a try on this cold sore! Like magic, it's gone! This is a phenomenal product, and I am super grateful to the people at Carmex for consistently making high quality products. From my lips I say, THANK YOU!",Helping Lips Heal - Healthy Happy!,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"I found this product back in the 1980's. I walked into my local drug store looking for something that would work better on chapped lips fever blisters. My go to was Chap Stick before finding Carmex. I found Carmex to be so soothing restorative for my lips. I use it under lipstick or by itself everyday. For me, it keeps fever blisters manageable if I get one. Super moisturizing in any weather. I never leave home without one form of it in my pocket or handbag. This lip balm jar is my go to now before bed. Please never change your product, it works it works well!!",Super Restorative,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"My sisters used to use this all the time! They ran through jar upon jar of it as I was growing up! Considering I was a good 10 years younger than them, I just thought they were weird teenagers, but when I turned 14, I was on the swim team at school, and the other girls were using it for their chapped lips, we had horribly dry lips due to the constant lap swimming we did in all weather 4 times a week, and after 3 days we had amazing lips! This stuff is the real deal! The girls who didn't use Carmex were looking a little raw faced at our trials, we used it even on our cheeks to help with windburn, and it was phenomenal for elbows too! It really does work for everything, and now I know why we had so many empty tiny yellow jars everywhere!",I always wondered why...,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,"After many years of using various other lip balms, discovering Carmex was a game changer. I will never use another lip balm.",Superb probuct,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
"Food,Beverages,Beer, Wine & Spirits,Beer,Wholesale Lots,Skin Care,#309 in,Makeup,Beauty,#39 in,#2,822 in,Lips,Lip Care","Carmex Lip Balm Original Jar - 12 PK, 12.",3.0,"When I bought the new carmex that's in a pkg, rather than how they used to sell it in an open box..I noticed that it went up in price. Not a big deal, since that happens with time, everything seems to go up. But what I was upset about was that, even though it looks like the same jar, if you look underneath, the indentation goes up so far, that it is about half of what you used to get. I have an old glass jar, and compared to the new plastic one, the indentation on the bottom is at least half way up! Now I've noticed the ones that are not in pkgs, have a tight plastic sticker on the bottom to cover up that fact. I haven't bought any carmex since. I was going to email the company, but they sent me an email to review their product.",Not the same as the original...,Food,Beverages,Beer,Wine & Spirits,Beer,Wholesale Lots,1,0,1,1,0,0,0,0
